Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Netherlands,Included / Australie,Price / Australie,Compare At Price / Australie,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Denenmarken,Price / Denenmarken,Compare At Price / Denenmarken,Included / EURO,Price / EURO,Compare At Price / EURO,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Included / Middle East,Price / Middle East,Compare At Price / Middle East,Included / Norway,Price / Norway,Compare At Price / Norway,Included / Rest of Europe,Price / Rest of Europe,Compare At Price / Rest of Europe,Included / South Africa,Price / South Africa,Compare At Price / South Africa,Included / Sweden,Price / Sweden,Compare At Price / Sweden,Included / United States,Price / United States,Compare At Price / United States,Status
new-collection-zodiac-sign-necklace-silver,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/mod1_zodiacsign-Creativaim_Silv_1_194e51c8-cb70-4fb9-be7f-4c50a49ed136.png?v=1688160631,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-collection-zodiac-sign-necklace-silver,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/silverFINAL_e230544d-71c0-4032-b8ea-9943c65fd869.png?v=1688160639,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
venetian-chain-bracelet-silver,Venetian Chain Bracelet (Silver),"<p><span>Our Venetian chain bracelet is a timeless piece that can be worn on any occssion. Layer it with your favorite bracelets, or wear it by itself as a statement. </span><span>This bracelet is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The bracelet is </span><strong>16 cm in length and a 4 cm extender is included</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong><br></p>",Rosa Rose,,"",Silver,true,Choose Material,Silver,,,,,"",0.0,shopify,99,deny,manual,45.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IMG_16_1.jpg?v=1678455362,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,799.00,,true,,,active
venetian-chain-bracelet-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,49.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Venetianextender_9cf3422f-6850-40e4-b04f-1223ea78bad0.jpg?v=1680043856,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.00,,,,,
new-collection-zodiac-sign-bracelet-silver,Zodiac Sign Bracelet (Silver),"<span>Express your unique personality with our Zodiac Sign Bracelet. This delicately designed accessory showcases your astrological sign in a stylish way, allowing it to stand out and celebrate who you are. Wear it alone or layer it with other bracelets to create your own look. This bracelet is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The bracelet is </span><strong>16 cm in length and a 4 cm extender is included</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>
<div id=""gtx-trans"" style=""position: absolute; left: 346px; top: 83px;"">
<div class=""gtx-trans-icon""></div>
</div>",Rosa Rose,Apparel & Accessories > Jewelry > Bracelets,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,30,deny,manual,77.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Zodiacarmbandje_1.jpg?v=1689179348,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,1149.00,,true,,,active
new-collection-zodiac-sign-bracelet-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,30,deny,manual,77.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IMG_0264Cropped_fbcf42ef-ac88-47bf-ae67-262804818960.jpg?v=1689179348,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.00,,,,,
new-collection-zodiac-sign-bracelet-silver,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/ropeextender.png?v=1689179348,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-collection-zodiac-sign-bracelet-silver,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/mod1_zodiacsign-Creativaim_Silv_1.png?v=1689179348,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
figaro-chain-bracelet-silver,Figaro Chain Bracelet (Silver),"<span>Our figaro chain bracelet is a great everyday bracelet. Layer it with your favorite bracelets, or wear it by itself as a statement. This bracelet is made out of</span><strong> Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The bracelet is </span><strong>16 cm in length and a 4 cm extender is included</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,64.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IMG_14_2.jpg?v=1688159841,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,779.00,,true,,,active
figaro-chain-bracelet-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,64.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Figaroextender_dcea59ef-e433-4a48-87b6-a694b9c345e3.jpg?v=1688159849,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.00,,,,,
rope-chain-bracelet-silver,Rope Chain Bracelet (Silver),"<span>Our Rope chain bracelet is a timeless piece that can be worn on any occssion. Layer it with your favorite bracelets, or wear it by itself as a statement. </span><span>This bracelet is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The bracelet is </span><strong>16 cm in length and a 4 cm extender is included</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,64.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM4671_1.jpg?v=1688159901,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,849.00,,true,,,active
rope-chain-bracelet-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,64.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/ropeextender_16ec6c95-f2fb-4e37-8587-65e5dcf5def6.png?v=1688159909,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.00,,,,,
satellite-chain-necklace-silver,Satellite Chain Necklace (Silver),"<p>Our Satellite chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite bracelets, or wear it by itself as a statement. This necklace is made out of <strong>Sterling Silver 925 with a protective layer</strong> and is <strong>water, sweat, and heat-resistant!</strong> The necklace is available in three chain lengths: 40cm, 45cm, 50cm <strong>and a 5 cm extender is included as well</strong>. Also all our jewelry comes with a <strong>1 year warranty!</strong></p>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Sattelite.jpg?v=1688160199,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,949.00,,true,,,active
satellite-chain-necklace-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/SatelliteextenderCropped.jpg?v=1688160207,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.00,,,,,
figaro-chain-necklace-silver,Figaro Chain Necklace (Silver),"<span>Our figaro chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite necklaces, or wear it by itself as a statement. </span><span>This necklace is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The necklace is available in three chain lengths: 40cm, 45cm, 50cm </span><strong>and a 5 cm extender is included as well</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/14655746__2__by_ingenstudio-dbudwo1_afd179cf-ffeb-4c0d-bdcf-0d2bc3d429c7.jpg?v=1688160171,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,869.00,,true,,,active
figaro-chain-necklace-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/FigaroextenderCropped.jpg?v=1688160178,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.00,,,,,
venetian-chain-necklace-sliver,Venetian Chain Necklace (Silver),"<span>Our Venetian chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite necklaces, or wear it by itself as a statement. </span><span>This necklace is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The necklace is available in three chain lengths: 40cm, 45cm, 50cm </span><strong>and a 5 cm extender is included as well</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Venitizian.jpg?v=1688160142,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,949.00,,true,,,active
venetian-chain-necklace-sliver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/VenetianextenderCropped.jpg?v=1688160149,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.00,,,,,
rope-chain-necklace-silver,Rope Chain Necklace (Silver),"<span>Our Rope chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite necklaces, or wear it by itself as a statement. </span><span>This necklace is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The necklace is available in three chain lengths: 40cm, 45cm, 50cm </span><strong>and a 5 cm extender is included as well</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Rope_7a39ecf0-22de-43c6-adf6-41b58ad2d7ee.jpg?v=1688160108,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,949.00,,true,,,active
rope-chain-necklace-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/NONEEDCropped.jpg?v=1688160117,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.00,,,,,
herringbone-chain-necklace-silver,Herringbone Chain Necklace (Silver),"<p><span>Our Herringbone chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite necklaces, or wear it by itself as a statement. </span><span>This necklace is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The necklace is available in three chain lengths: 40cm, 45cm, 50cm </span><strong>and a 5 cm extender is included as well</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong><br></p>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Herringbone_3f5fae8c-0945-4fd9-99ec-e047fae0fad4.jpg?v=1688160079,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,849.00,,true,,,active
herringbone-chain-necklace-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/HERRIN_1.jpg?v=1688160086,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.00,,,,,
popcorn-chain-necklace-silver,Popcorn Chain Necklace (Silver),"<span>Our Popcorn chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite necklaces, or wear it by itself as a statement. This necklace is made out of </span><strong>Sterling Silver 925 with a protective layer</strong><span> and is </span><strong>water, sweat, and heat-resistant!</strong><span> The necklace is available in three chain lengths: 40cm, 45cm, 50cm </span><strong>and a 5 cm extender is included as well</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Popcorn.jpg?v=1690218037,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,949.00,,true,,,active
popcorn-chain-necklace-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/PopcornextenderCropped.jpg?v=1690218037,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.00,,,,,
rolo-chain-necklace-silver,Rolo Chain Necklace (Silver),"<span>Our Rolo chain necklace is a timeless piece that can be worn on any occssion. Layer it with your favorite necklaces, or wear it by itself as a statement. </span><span>This necklace is made out of </span><strong>Sterling Silver 925</strong><span> with a protective layer and is </span><strong>water, sweat, and heat-resistant!</strong><span> The necklace is available in three chain lengths: 40cm, 45cm, 50cm </span><strong>and a 5 cm extender is included as well</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,,,,,"",0.0,shopify,100,deny,manual,74.00,,true,false,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Rolo_f3d65f1b-a725-48db-8749-11f96e230625.jpg?v=1690217976,1,,false,,,,,,,,,,,,,,,kg,,69.00,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,949.00,,true,,,active
rolo-chain-necklace-silver,,,,,,,,,Gold,,,,,"",0.0,,100,deny,manual,74.00,,true,false,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Roloextender_1_c076e333-5f81-4524-a075-937fb801c0d7.png?v=1690217976,2,,,,,,,,,,,,,,,,,kg,,69.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.00,,,,,
new-collection-mother-daughter-bar-bracelet-set-silver,Mother-Daughter Bar Bracelet Set (Silver),"<h2 data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Customization Structure </strong> </h2>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">1. Choose Material </strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><img height=""75"" width=""170"" src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Schermafbeelding2022-10-19133317_480x480.png?v=1666179210"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Schermafbeelding2022-10-19133317_480x480.png?v=1666179210""></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">2. Personalize Your Bracelet:</strong></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Note: there are 2 names available for this option</span></p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/rere_480x480.png?v=1666179048"" width=""283"" height=""72"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/rere_480x480.png?v=1666179048""></p>
<p data-mce-fragment=""1""><img height=""72"" width=""283"" src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/rere_480x480.png?v=1666179048"" alt="""" data-mce-fragment=""1"" data-mce-selected=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/rere_480x480.png?v=1666179048""><strong data-mce-fragment=""1""><br data-mce-fragment=""1""></strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">3. Add Luxury Packaging?</strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><img height=""75"" width=""340"" src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Schermafbeelding2022-10-19133415_480x480.png?v=1666179267"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0652/9774/4121/files/Schermafbeelding2022-10-19133415_480x480.png?v=1666179267""></strong></p>",eternalexclusives,,"",silver-product,false,Choose Material,Silver,,,,,"",0.0,shopify,0,deny,manual,80.00,,true,true,"",,,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
new-collection-mother-daughter-bar-bracelet-set-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,2,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-collection-birthstone-bracelet-silver,Billie Birthstone Bracelet (Silver),"<span>This timeless bracelet has an elegant and modest appearance thanks to the delicate link chain and subtly placed birthstones, making it a versatile option for marking significant events. The bracelet is made out of <strong>S</strong></span><strong>terling Silver 925</strong><span> with a protective layer and is </span><strong>water, sweat, and heat-resistant!</strong><span> The bracelet is </span><strong>16 cm in length and a 4 cm extender is included</strong><span>. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"","EUROPEAN-EARRINGS, NETHERLANDS-EARRINGS, REST-OF-THE-WORLD-EARRINGS, Silver",true,Choose Material,Silver,Choose Birthstone Amount,1 Birthstone,,,"",0.0,shopify,30,deny,manual,77.00,96.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,1259.00,,true,,,active
new-collection-birthstone-bracelet-silver,,,,,,,,,Silver,,2 Birthstones,,,"",0.0,shopify,30,deny,manual,80.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Roloextender_1_c74ba673-3474-47d7-9d92-ee51f85b9c95.png?v=1688159808,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Silver,,3 Birthstones,,,"",0.0,shopify,30,deny,manual,83.00,102.00,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/files/roundsilver1_b8638f60-0b0d-4c5b-9886-7715089b4908.jpg?v=1688159816,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Silver,,4 Birthstones,,,"",0.0,shopify,30,deny,manual,86.00,105.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Silver,,5 Birthstones,,,"",0.0,shopify,30,deny,manual,89.00,108.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Gold,,1 Birthstone,,,"",0.0,shopify,30,deny,manual,77.00,96.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Gold,,2 Birthstones,,,"",0.0,shopify,30,deny,manual,80.00,99.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Gold,,3 Birthstones,,,"",0.0,shopify,30,deny,manual,83.00,102.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Gold,,4 Birthstones,,,"",0.0,shopify,30,deny,manual,86.00,105.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.00,,,,,
new-collection-birthstone-bracelet-silver,,,,,,,,,Gold,,5 Birthstones,,,"",0.0,shopify,30,deny,manual,89.00,108.00,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM7786_1.jpg?v=1688159799,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.00,,,,,
new-collection-custom-love-box-silver,Custom Love Box (Silver),"",Rosa Rose,,"","coming_soon, Gift, Silver",false,Choose Material,Silver,,,,,"",0.0,shopify,0,deny,manual,179.00,,true,true,"",https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Achtergrond4Cropped_b15c6197-fb10-422a-ab41-6fc9ab1c1177.jpg?v=1677937998,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Achtergrond4Cropped_b15c6197-fb10-422a-ab41-6fc9ab1c1177.jpg?v=1677937998,kg,,80.00,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
new-collection-custom-love-box-silver,,,,,,,,,Gold,,,,,"",0.0,shopify,0,deny,manual,179.00,,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/Achtergrond4Cropped_b15c6197-fb10-422a-ab41-6fc9ab1c1177.jpg?v=1677937998,kg,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-collection-croissant-ring-silver,Croissant Ring (Silver),"<span>Our </span><strong>Croissant </strong><span>Ring is a timeless piece that can be worn on any occssion. Layer it with your favorite rings, or wear it by itself as a statement. It makes a perfect gift for your loved ones, and even yourself! The </span><strong>ring </strong><span>is made out of </span><strong>Sterling Silver 925</strong><span> with a protective layer and is </span><strong>water, sweat, and heat-resistant!</strong><span> The ring is available in size 50 to 60. Also all our jewelry comes with a </span><strong>1 year warranty!</strong>",Rosa Rose,,"",Silver,true,Choose Material,Silver,Choose Ring Size,50,,,,0.0,shopify,110,deny,manual,50.00,,true,true,,https://cdn.shopify.com/s/files/1/0652/9774/4121/products/IM30DB_1.jpg?v=1678203743,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,780.00,,true,,,active
new-collection-croissant-ring-silver,,,,,,,,,Silver,,52,,,,0.0,shopify,110,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.00,,,,,
new-collection-croissant-ring-silver,,,,,,,,,Silver,,54,,,,0.0,shopify,110,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.00,,,,,
new-collection-croissant-ring-silver,,,,,,,,,Silver,,56,,,,0.0,shopify,110,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.00,,,,,
new-collection-croissant-ring-silver,,,,,,,,,Silver,,58,,,,0.0,shopify,110,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.00,,,,,
new-collection-croissant-ring-silver,,,,,,,,,Silver,,60,,,,0.0,shopify,110,deny,manual,50.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.00,,,,,
